Entity_ID:ID,Entity_Name,:Label,CreateTimeStamp,EFFDT,TERMDT,HashKey,Version,Status,name,resource_type,unique_id,package_name,root_path,path,original_file_path,description,meta,docs,patch_path,created_at
`6EAPVDB9A8V07EQ7T5CML15SM5`,`snapshot_check_all_get_existing_columns`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6EAPVDB9A8V07EQ7T5CML15SM5`,`1`,`I`,`snapshot_check_all_get_existing_columns`,`macro`,`macro.dbt.snapshot_check_all_get_existing_columns`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\strategies.sql`,`macros\\materializations\\snapshots\\strategies.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6663675`
`7RLE60GCM8H5K70QCUGF44SDJU`,`snapshot_check_strategy`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`7RLE60GCM8H5K70QCUGF44SDJU`,`1`,`I`,`snapshot_check_strategy`,`macro`,`macro.dbt.snapshot_check_strategy`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\strategies.sql`,`macros\\materializations\\snapshots\\strategies.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6694121`
`2RRVOOVIOI88V2K4VN6BPVIL8F`,`get_test_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2RRVOOVIOI88V2K4VN6BPVIL8F`,`1`,`I`,`get_test_sql`,`macro`,`macro.dbt.get_test_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\tests\\helpers.sql`,`macros\\materializations\\tests\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6703556`
`69R9DDJ3T52N0Q5PTELJLNGFI7`,`default__get_test_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`69R9DDJ3T52N0Q5PTELJLNGFI7`,`1`,`I`,`default__get_test_sql`,`macro`,`macro.dbt.default__get_test_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\tests\\helpers.sql`,`macros\\materializations\\tests\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6714451`
`JO3L7ANTM4PRDJB0IFB4OFS99`,`materialization_test_default`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`JO3L7ANTM4PRDJB0IFB4OFS99`,`1`,`I`,`materialization_test_default`,`macro`,`macro.dbt.materialization_test_default`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\tests\\test.sql`,`macros\\materializations\\tests\\test.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`1K26FROIPRCN2EJJ5VET3HCSC4`,`get_where_subquery`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`1K26FROIPRCN2EJJ5VET3HCSC4`,`1`,`I`,`get_where_subquery`,`macro`,`macro.dbt.get_where_subquery`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\tests\\where_subquery.sql`,`macros\\materializations\\tests\\where_subquery.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`5C2SIHADFKEMASUOL4AU9PLJFJ`,`default__get_where_subquery`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`5C2SIHADFKEMASUOL4AU9PLJFJ`,`1`,`I`,`default__get_where_subquery`,`macro`,`macro.dbt.default__get_where_subquery`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\tests\\where_subquery.sql`,`macros\\materializations\\tests\\where_subquery.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`346S9SEBRQKALU0J84R756GDC3`,`test_unique`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`346S9SEBRQKALU0J84R756GDC3`,`1`,`I`,`test_unique`,`macro`,`macro.dbt.test_unique`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`tests\\generic\\builtin.sql`,`tests\\generic\\builtin.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`726A2LA5JTBE6MROSVH75HJJ88`,`test_not_null`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`726A2LA5JTBE6MROSVH75HJJ88`,`1`,`I`,`test_not_null`,`macro`,`macro.dbt.test_not_null`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`tests\\generic\\builtin.sql`,`tests\\generic\\builtin.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`3VQLCB45THCO9A9P01900ULIU1`,`test_accepted_values`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3VQLCB45THCO9A9P01900ULIU1`,`1`,`I`,`test_accepted_values`,`macro`,`macro.dbt.test_accepted_values`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`tests\\generic\\builtin.sql`,`tests\\generic\\builtin.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`1E14ML85HIV642OBL1MI3LK6CK`,`test_relationships`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`1E14ML85HIV642OBL1MI3LK6CK`,`1`,`I`,`test_relationships`,`macro`,`macro.dbt.test_relationships`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`tests\\generic\\builtin.sql`,`tests\\generic\\builtin.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`PDB6P21CRQ4LN1UE24KRPMOA9`,`test_accepted_range`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`PDB6P21CRQ4LN1UE24KRPMOA9`,`1`,`I`,`test_accepted_range`,`macro`,`macro.dbt_utils.test_accepted_range`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\accepted_range.sql`,`macros\\generic_tests\\accepted_range.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`2VKH7GES3TL6AVO2TD505G92SP`,`default__test_accepted_range`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2VKH7GES3TL6AVO2TD505G92SP`,`1`,`I`,`default__test_accepted_range`,`macro`,`macro.dbt_utils.default__test_accepted_range`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\accepted_range.sql`,`macros\\generic_tests\\accepted_range.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`6NKMHBVQAEEJ7J8RO3I8DLLDM6`,`test_at_least_one`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6NKMHBVQAEEJ7J8RO3I8DLLDM6`,`1`,`I`,`test_at_least_one`,`macro`,`macro.dbt_utils.test_at_least_one`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\at_least_one.sql`,`macros\\generic_tests\\at_least_one.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`4U94DFBHUFOG4QJ3D9KV5JP62R`,`default__test_at_least_one`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`4U94DFBHUFOG4QJ3D9KV5JP62R`,`1`,`I`,`default__test_at_least_one`,`macro`,`macro.dbt_utils.default__test_at_least_one`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\at_least_one.sql`,`macros\\generic_tests\\at_least_one.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`2ESTB8ELMFR67UHLDQTM24MCM1`,`test_cardinality_equality`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2ESTB8ELMFR67UHLDQTM24MCM1`,`1`,`I`,`test_cardinality_equality`,`macro`,`macro.dbt_utils.test_cardinality_equality`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\cardinality_equality.sql`,`macros\\generic_tests\\cardinality_equality.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`7V7HQ46T8KUJMVLJ583HNGJ0P3`,`default__test_cardinality_equality`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`7V7HQ46T8KUJMVLJ583HNGJ0P3`,`1`,`I`,`default__test_cardinality_equality`,`macro`,`macro.dbt_utils.default__test_cardinality_equality`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\cardinality_equality.sql`,`macros\\generic_tests\\cardinality_equality.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6719482`
`6RU9ST379NAO4L4N0HO7983I52`,`test_equality`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6RU9ST379NAO4L4N0HO7983I52`,`1`,`I`,`test_equality`,`macro`,`macro.dbt_utils.test_equality`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\equality.sql`,`macros\\generic_tests\\equality.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6930342`
`1QPMFC3ASP29K5MUPNIFHPKTJU`,`default__test_equality`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`1QPMFC3ASP29K5MUPNIFHPKTJU`,`1`,`I`,`default__test_equality`,`macro`,`macro.dbt_utils.default__test_equality`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\equality.sql`,`macros\\generic_tests\\equality.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6930342`
`7K60TH576V1DRMAV77L2QT4ELA`,`test_equal_rowcount`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`7K60TH576V1DRMAV77L2QT4ELA`,`1`,`I`,`test_equal_rowcount`,`macro`,`macro.dbt_utils.test_equal_rowcount`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\equal_rowcount.sql`,`macros\\generic_tests\\equal_rowcount.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7025657`
`7VIL5HF5N20LUDKFABIFSLKF7H`,`default__test_equal_rowcount`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`7VIL5HF5N20LUDKFABIFSLKF7H`,`1`,`I`,`default__test_equal_rowcount`,`macro`,`macro.dbt_utils.default__test_equal_rowcount`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\equal_rowcount.sql`,`macros\\generic_tests\\equal_rowcount.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7055817`
`5930HFT19GPS2ALVK1R7FM3VJM`,`test_expression_is_true`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`5930HFT19GPS2ALVK1R7FM3VJM`,`1`,`I`,`test_expression_is_true`,`macro`,`macro.dbt_utils.test_expression_is_true`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\expression_is_true.sql`,`macros\\generic_tests\\expression_is_true.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7055817`
`3B32NCVPQP5507BR4LCD0SKEFI`,`default__test_expression_is_true`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`3B32NCVPQP5507BR4LCD0SKEFI`,`1`,`I`,`default__test_expression_is_true`,`macro`,`macro.dbt_utils.default__test_expression_is_true`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\expression_is_true.sql`,`macros\\generic_tests\\expression_is_true.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7055817`
`4N44ID6KB9CKSHM0N26RQ515F5`,`test_fewer_rows_than`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`4N44ID6KB9CKSHM0N26RQ515F5`,`1`,`I`,`test_fewer_rows_than`,`macro`,`macro.dbt_utils.test_fewer_rows_than`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\fewer_rows_than.sql`,`macros\\generic_tests\\fewer_rows_than.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7055817`
`7AQOCCJT7QKRI49V6PVC34JBVH`,`default__test_fewer_rows_than`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`7AQOCCJT7QKRI49V6PVC34JBVH`,`1`,`I`,`default__test_fewer_rows_than`,`macro`,`macro.dbt_utils.default__test_fewer_rows_than`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\fewer_rows_than.sql`,`macros\\generic_tests\\fewer_rows_than.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7055817`
`2QKF94L4HUOVV8TSINHET5BOM0`,`test_mutually_exclusive_ranges`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`2QKF94L4HUOVV8TSINHET5BOM0`,`1`,`I`,`test_mutually_exclusive_ranges`,`macro`,`macro.dbt_utils.test_mutually_exclusive_ranges`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\mutually_exclusive_ranges.sql`,`macros\\generic_tests\\mutually_exclusive_ranges.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7055817`
`2B3T0RAVLUE01RUVGABBNBA8S3`,`default__test_mutually_exclusive_ranges`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`2B3T0RAVLUE01RUVGABBNBA8S3`,`1`,`I`,`default__test_mutually_exclusive_ranges`,`macro`,`macro.dbt_utils.default__test_mutually_exclusive_ranges`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\mutually_exclusive_ranges.sql`,`macros\\generic_tests\\mutually_exclusive_ranges.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7055817`
`GTG1678BRNCCC9B5J8LLE51B8`,`test_not_accepted_values`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`GTG1678BRNCCC9B5J8LLE51B8`,`1`,`I`,`test_not_accepted_values`,`macro`,`macro.dbt_utils.test_not_accepted_values`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\not_accepted_values.sql`,`macros\\generic_tests\\not_accepted_values.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`1T6GNQO32275OQMV4DN6JG1JRH`,`default__test_not_accepted_values`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`1T6GNQO32275OQMV4DN6JG1JRH`,`1`,`I`,`default__test_not_accepted_values`,`macro`,`macro.dbt_utils.default__test_not_accepted_values`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\not_accepted_values.sql`,`macros\\generic_tests\\not_accepted_values.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`PO749BAPJKEBG7DSRFOMRE6MB`,`test_not_constant`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`PO749BAPJKEBG7DSRFOMRE6MB`,`1`,`I`,`test_not_constant`,`macro`,`macro.dbt_utils.test_not_constant`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\not_constant.sql`,`macros\\generic_tests\\not_constant.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`1L9OP2EOEK9T8AHABSI8DGGDTJ`,`default__test_not_constant`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`1L9OP2EOEK9T8AHABSI8DGGDTJ`,`1`,`I`,`default__test_not_constant`,`macro`,`macro.dbt_utils.default__test_not_constant`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\not_constant.sql`,`macros\\generic_tests\\not_constant.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`UA1S6S7EJEQ8H7JCO164SL0CO`,`test_not_empty_string`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`UA1S6S7EJEQ8H7JCO164SL0CO`,`1`,`I`,`test_not_empty_string`,`macro`,`macro.dbt_utils.test_not_empty_string`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\not_empty_string.sql`,`macros\\generic_tests\\not_empty_string.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`4JB7OGFN6U0MLK9TEKMP8NQBNO`,`default__test_not_empty_string`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`4JB7OGFN6U0MLK9TEKMP8NQBNO`,`1`,`I`,`default__test_not_empty_string`,`macro`,`macro.dbt_utils.default__test_not_empty_string`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\not_empty_string.sql`,`macros\\generic_tests\\not_empty_string.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`585IJV84ND4G4JME82H15H10L6`,`test_not_null_proportion`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`585IJV84ND4G4JME82H15H10L6`,`1`,`I`,`test_not_null_proportion`,`macro`,`macro.dbt_utils.test_not_null_proportion`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\not_null_proportion.sql`,`macros\\generic_tests\\not_null_proportion.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`25U5BL953M1IQOJVL0QEEV1R5U`,`default__test_not_null_proportion`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`25U5BL953M1IQOJVL0QEEV1R5U`,`1`,`I`,`default__test_not_null_proportion`,`macro`,`macro.dbt_utils.default__test_not_null_proportion`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\not_null_proportion.sql`,`macros\\generic_tests\\not_null_proportion.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`56605A7D9JUNREO4E1BLKC6O7R`,`test_recency`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`56605A7D9JUNREO4E1BLKC6O7R`,`1`,`I`,`test_recency`,`macro`,`macro.dbt_utils.test_recency`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\recency.sql`,`macros\\generic_tests\\recency.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`2TR5QBS54F6OK8H4P100OPEPHQ`,`default__test_recency`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`2TR5QBS54F6OK8H4P100OPEPHQ`,`1`,`I`,`default__test_recency`,`macro`,`macro.dbt_utils.default__test_recency`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\recency.sql`,`macros\\generic_tests\\recency.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`1PA58OR41DOD5D96TA6VD4UI1B`,`test_relationships_where`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`1PA58OR41DOD5D96TA6VD4UI1B`,`1`,`I`,`test_relationships_where`,`macro`,`macro.dbt_utils.test_relationships_where`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\relationships_where.sql`,`macros\\generic_tests\\relationships_where.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`7R6LCPUH8ED3CI246VLBT3CN65`,`default__test_relationships_where`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`7R6LCPUH8ED3CI246VLBT3CN65`,`1`,`I`,`default__test_relationships_where`,`macro`,`macro.dbt_utils.default__test_relationships_where`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\relationships_where.sql`,`macros\\generic_tests\\relationships_where.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`2UCKN827OFM44SIV7DGLV8I4LD`,`test_sequential_values`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`2UCKN827OFM44SIV7DGLV8I4LD`,`1`,`I`,`test_sequential_values`,`macro`,`macro.dbt_utils.test_sequential_values`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\sequential_values.sql`,`macros\\generic_tests\\sequential_values.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`1HMK0U40BSBLU8NUE4II96JJPG`,`default__test_sequential_values`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`1HMK0U40BSBLU8NUE4II96JJPG`,`1`,`I`,`default__test_sequential_values`,`macro`,`macro.dbt_utils.default__test_sequential_values`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\sequential_values.sql`,`macros\\generic_tests\\sequential_values.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`1GAACQQDD1QQEVIU0CM32AQJV1`,`test_unique_combination_of_columns`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`1GAACQQDD1QQEVIU0CM32AQJV1`,`1`,`I`,`test_unique_combination_of_columns`,`macro`,`macro.dbt_utils.test_unique_combination_of_columns`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\unique_combination_of_columns.sql`,`macros\\generic_tests\\unique_combination_of_columns.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7191358`
`2UB27QDFG84LPKVERPTL1QU2F0`,`default__test_unique_combination_of_columns`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`2UB27QDFG84LPKVERPTL1QU2F0`,`1`,`I`,`default__test_unique_combination_of_columns`,`macro`,`macro.dbt_utils.default__test_unique_combination_of_columns`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\generic_tests\\unique_combination_of_columns.sql`,`macros\\generic_tests\\unique_combination_of_columns.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7348065`
`1AO6S80G1UQ5QKVPUVM2FBE8T3`,`log_info`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`1AO6S80G1UQ5QKVPUVM2FBE8T3`,`1`,`I`,`log_info`,`macro`,`macro.dbt_utils.log_info`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\jinja_helpers\\log_info.sql`,`macros\\jinja_helpers\\log_info.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7348065`
`7L0N8KT8KJM5RL1SI43JSD5R5H`,`default__log_info`,`Macro`,`2023-08-01-17-23-19`,`2023-08-01-17-23-19`,`99991231000000`,`7L0N8KT8KJM5RL1SI43JSD5R5H`,`1`,`I`,`default__log_info`,`macro`,`macro.dbt_utils.default__log_info`,`dbt_utils`,`C:\\Users\\LENOVO\\Desktop\\EonCollective\\dbt\\dbt_fundamentals\\dbt_packages\\dbt_utils`,`macros\\jinja_helpers\\log_info.sql`,`macros\\jinja_helpers\\log_info.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.7348065`
