SRC_Entity_ID;SRC_Entity_HashKey;SRC_Entity_Type;TGT_Enity_ID;TGT_Entity_Type;TGT_Entity_HASKEY;Entity_Relationship_Type;CreateTimeStamp;EFFDT;TERMDT;HashKey;Version;Status
Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS;4HMKFLI4KAJ1EQ321KVGDDDU67;Table;Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS~5~id;Column;7KJMO8IS0P2T4NP9EBR7QG61PG;Table_HAS_Column;20230801172349;20230801172349;99991231000000;58ERGQRH9K438EQ15QGU8DU36E;1;I
Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS;4HMKFLI4KAJ1EQ321KVGDDDU67;Table;Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS~7~last_name;Column;7I8RIVKSEHH12EFGC554V04O6S;Table_HAS_Column;20230801172349;20230801172349;99991231000000;34CLVKLU7V3KN0K19DN5DEQAC3;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~10~customer_id;Column;4DFF5VAF3CVRVMJ548HDLS35RO;Select_list_HAS_Column;20230801172349;20230801172349;99991231000000;1OS8312BQEAH729F2SGEHK7RL0;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~11~first_name;Column;7E0BRBN5JNIND8RTP83JHPCLHH;Select_list_HAS_Column;20230801172349;20230801172349;99991231000000;1BLNP8VJR2TVK8U84D2A9A665T;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~12~last_name;Column;B6RBKNBO5QEOIO6FKH4I5GNKG;Select_list_HAS_Column;20230801172349;20230801172349;99991231000000;70UD3IAT1R1F87HVV0F00S2BJD;1;I
Snowflake~RAW;1VJTAIDKGQQNSU5K62DOEBTLJH;Database;Snowflake~RAW~JAFFLE_SHOP;Schema;79J2EG0RR93KN09NAR1T1O161G;Database_HAS_Schema;20230801172349;20230801172349;99991231000000;4KN3LDIUKVMLOD04DKCDABNN6J;1;I
Snowflake~RAW~JAFFLE_SHOP;79J2EG0RR93KN09NAR1T1O161G;Schema;Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS;Table;4HMKFLI4KAJ1EQ321KVGDDDU67;Schema_HAS_Table;20230801172349;20230801172349;99991231000000;4PGTCO3CN493SEPCRVU75T62HR;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~5~id;29F0VRE7Q6HC2390ACP6UQ9BAO;Column;Snowflake~DEFAULT~DEFAULT~RS-1~11~order_id;Column;4KAB36G0H3QA8VNHLHBGRKGGQE;Column_CONNECT_TO_Column;20230801172351;20230801172351;99991231000000;6U0IHUAVL26RHG0JDB0562G1B5;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~6~user_id;64VVKP2ER1SL1BCAU3EKEBU2P1;Column;Snowflake~DEFAULT~DEFAULT~RS-1~12~customer_id;Column;3RGE77D5O8IRN3KBDMSUFRNS02;Column_CONNECT_TO_Column;20230801172351;20230801172351;99991231000000;36U1GSJG8DCDKQOK057JDNF125;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~7~order_date;31EO9MKLFBLB88IN0P54CV9NTE;Column;Snowflake~DEFAULT~DEFAULT~RS-1~13~order_date;Column;7S35T2LVJ8LG4AP5D0EO0AFF6R;Column_CONNECT_TO_Column;20230801172351;20230801172351;99991231000000;HR3G20PDP6L98LAUOD8B5Q1CA;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~8~status;39M6FB9OTNVOSFDMSU5C4JAD13;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14~status;Column;198FMC7LUQLSF1NC03DM82EDB0;Column_CONNECT_TO_Column;20230801172351;20230801172351;99991231000000;12T2E4C5AE3N8VMIP01LT3CQFK;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS;1GAE08OP9UOM3A00OBMJG6OV7J;Table;Snowflake~RAW~JAFFLE_SHOP~ORDERS~5~id;Column;29F0VRE7Q6HC2390ACP6UQ9BAO;Table_HAS_Column;20230801172351;20230801172351;99991231000000;70EL8RIJD3AP9HRB0EO4A73MQ4;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS;1GAE08OP9UOM3A00OBMJG6OV7J;Table;Snowflake~RAW~JAFFLE_SHOP~ORDERS~7~order_date;Column;31EO9MKLFBLB88IN0P54CV9NTE;Table_HAS_Column;20230801172351;20230801172351;99991231000000;6MUB9S22BOQCFORCOAN5904K1U;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS;1GAE08OP9UOM3A00OBMJG6OV7J;Table;Snowflake~RAW~JAFFLE_SHOP~ORDERS~8~status;Column;39M6FB9OTNVOSFDMSU5C4JAD13;Table_HAS_Column;20230801172351;20230801172351;99991231000000;25BCG753D2NUEQBRC3735C1VIB;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS;1GAE08OP9UOM3A00OBMJG6OV7J;Table;Snowflake~RAW~JAFFLE_SHOP~ORDERS~6~user_id;Column;64VVKP2ER1SL1BCAU3EKEBU2P1;Table_HAS_Column;20230801172351;20230801172351;99991231000000;72VN9C0AR9530KTBBM0T0V4BCR;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~12~customer_id;Column;3RGE77D5O8IRN3KBDMSUFRNS02;Select_list_HAS_Column;20230801172351;20230801172351;99991231000000;7AJGIC8C8213BDA8NQQ9E4710;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~13~order_date;Column;7S35T2LVJ8LG4AP5D0EO0AFF6R;Select_list_HAS_Column;20230801172351;20230801172351;99991231000000;542DB8PG7NEQP5VOB4MADJOJ1S;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~11~order_id;Column;4KAB36G0H3QA8VNHLHBGRKGGQE;Select_list_HAS_Column;20230801172351;20230801172351;99991231000000;3UT87IPL48VUN0K3OT3RP1CGL1;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~14~status;Column;198FMC7LUQLSF1NC03DM82EDB0;Select_list_HAS_Column;20230801172351;20230801172351;99991231000000;34O54RL0FFCO7HQ6K9MOAO6TC3;1;I
Snowflake~RAW;1VJTAIDKGQQNSU5K62DOEBTLJH;Database;Snowflake~RAW~JAFFLE_SHOP;Schema;79J2EG0RR93KN09NAR1T1O161G;Database_HAS_Schema;20230801172351;20230801172351;99991231000000;4KN3LDIUKVMLOD04DKCDABNN6J;1;I
Snowflake~RAW~JAFFLE_SHOP;79J2EG0RR93KN09NAR1T1O161G;Schema;Snowflake~RAW~JAFFLE_SHOP~ORDERS;Table;1GAE08OP9UOM3A00OBMJG6OV7J;Schema_HAS_Table;20230801172351;20230801172351;99991231000000;31T6HEL2M6QT2D3FGARSESSO99;1;I
Snowflake~RAW~STRIPE~PAYMENT~5~id;172HRHBVUESG2U7BM9ESHH0QKR;Column;Snowflake~DEFAULT~DEFAULT~RS-1~13~payment_id;Column;210TBLICKTO6OAA8OLCS0FELQH;Column_CONNECT_TO_Column;20230801172353;20230801172353;99991231000000;7CANA8UIMJ486UFT1245C3RJ1C;1;I
Snowflake~RAW~STRIPE~PAYMENT~6~orderid;41OSIJDSUNBJGS65B4GU98BGRH;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14~order_id;Column;13NKCJ6HBES28PLQAPC0G1J4MR;Column_CONNECT_TO_Column;20230801172353;20230801172353;99991231000000;7887PSVKSBP0PVQB8SGTPTLPSU;1;I
Snowflake~RAW~STRIPE~PAYMENT~7~paymentmethod;F76JUADDDD6LK2MCHAOO6C6BC;Column;Snowflake~DEFAULT~DEFAULT~RS-1~15~payment_method;Column;12GSU3520TFA0OLL08E3SQHG1V;Column_CONNECT_TO_Column;20230801172353;20230801172353;99991231000000;4NRRTB1BAV9IJ7G85IQF7SIAKP;1;I
Snowflake~RAW~STRIPE~PAYMENT~8~status;3264H33R44J20BGNJO0OMNPQFF;Column;Snowflake~DEFAULT~DEFAULT~RS-1~16~status;Column;7BM72U8SJELQT7IVSA59HLL03D;Column_CONNECT_TO_Column;20230801172353;20230801172353;99991231000000;41NNUDTJ1N16KVA75SOPRBKVDA;1;I
Snowflake~DEFAULT~DEFAULT~ROUND~20~round;7HCIOPCNH8J4IL2H2ABE5CT4MO;Column;Snowflake~DEFAULT~DEFAULT~RS-1~17~amount;Column;2K7BUQ9TB6KBE40U4M909Q2PA7;Column_CONNECT_TO_Column;20230801172353;20230801172353;99991231000000;C97A0CPD9UCL3GFIQ0L024KO0;1;I
Snowflake~RAW~STRIPE~PAYMENT~9~amount;T45IO3C3RKULUJ0U4FBLLE6EO;Column;Snowflake~DEFAULT~DEFAULT~ROUND~20~round;Column;7HCIOPCNH8J4IL2H2ABE5CT4MO;Column_CONNECT_TO_Column;20230801172353;20230801172353;99991231000000;15P9H818OR5PV8U750JG8RNPLO;1;I
Snowflake~RAW~STRIPE~PAYMENT~10~created;1EMSIGTT0MRT1E1I55PG732765;Column;Snowflake~DEFAULT~DEFAULT~RS-1~21~created_at;Column;67DQG3TT6HL18DRVLKM79AP3GS;Column_CONNECT_TO_Column;20230801172353;20230801172353;99991231000000;4SDSRC0JHB39B83CARN5PJIKKC;1;I
Snowflake~RAW~STRIPE~PAYMENT;649BELLVD7D5QJ6UCEBH7282S0;Table;Snowflake~RAW~STRIPE~PAYMENT~9~amount;Column;T45IO3C3RKULUJ0U4FBLLE6EO;Table_HAS_Column;20230801172353;20230801172353;99991231000000;7L9NGSKDNB1OBSUJ9JICNPUELI;1;I
Snowflake~RAW~STRIPE~PAYMENT;649BELLVD7D5QJ6UCEBH7282S0;Table;Snowflake~RAW~STRIPE~PAYMENT~10~created;Column;1EMSIGTT0MRT1E1I55PG732765;Table_HAS_Column;20230801172353;20230801172353;99991231000000;21218EHD878414R5E8TTEN13IO;1;I
Snowflake~RAW~STRIPE~PAYMENT;649BELLVD7D5QJ6UCEBH7282S0;Table;Snowflake~RAW~STRIPE~PAYMENT~5~id;Column;172HRHBVUESG2U7BM9ESHH0QKR;Table_HAS_Column;20230801172353;20230801172353;99991231000000;4QUJEO2DJ6F71D2SA00D294G4B;1;I
Snowflake~RAW~STRIPE~PAYMENT;649BELLVD7D5QJ6UCEBH7282S0;Table;Snowflake~RAW~STRIPE~PAYMENT~6~orderid;Column;41OSIJDSUNBJGS65B4GU98BGRH;Table_HAS_Column;20230801172353;20230801172353;99991231000000;5MR6GEVIJLSNVPP1G296184CEG;1;I
Snowflake~RAW~STRIPE~PAYMENT;649BELLVD7D5QJ6UCEBH7282S0;Table;Snowflake~RAW~STRIPE~PAYMENT~7~paymentmethod;Column;F76JUADDDD6LK2MCHAOO6C6BC;Table_HAS_Column;20230801172353;20230801172353;99991231000000;16H4DL74LTVNBN96GQG9PM9GDN;1;I
Snowflake~RAW~STRIPE~PAYMENT;649BELLVD7D5QJ6UCEBH7282S0;Table;Snowflake~RAW~STRIPE~PAYMENT~8~status;Column;3264H33R44J20BGNJO0OMNPQFF;Table_HAS_Column;20230801172353;20230801172353;99991231000000;77SC5EI5NDQ7RGAJ64U35F27R3;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~17~amount;Column;2K7BUQ9TB6KBE40U4M909Q2PA7;Select_list_HAS_Column;20230801172353;20230801172353;99991231000000;7EJ5QA3AARQPAS6E30HQJ0V28V;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~21~created_at;Column;67DQG3TT6HL18DRVLKM79AP3GS;Select_list_HAS_Column;20230801172353;20230801172353;99991231000000;1UEL6G7R90N6RJEDJOGQV4KH4O;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~14~order_id;Column;13NKCJ6HBES28PLQAPC0G1J4MR;Select_list_HAS_Column;20230801172353;20230801172353;99991231000000;4CFOLVULARJ13E62B9576FBM6N;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~13~payment_id;Column;210TBLICKTO6OAA8OLCS0FELQH;Select_list_HAS_Column;20230801172353;20230801172353;99991231000000;28DATA77G1BRADCBJ00O9IPDG4;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~15~payment_method;Column;12GSU3520TFA0OLL08E3SQHG1V;Select_list_HAS_Column;20230801172353;20230801172353;99991231000000;645IF8ECKD9NDHCKGM2RDOM91L;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~16~status;Column;7BM72U8SJELQT7IVSA59HLL03D;Select_list_HAS_Column;20230801172353;20230801172353;99991231000000;5OMGLHPODF6F67BA09086LB1MU;1;I
Snowflake~DEFAULT~DEFAULT~ROUND;59MRTL9VE6HUL5C43QQH15E0S0;Function;Snowflake~DEFAULT~DEFAULT~ROUND~20~round;Column;7HCIOPCNH8J4IL2H2ABE5CT4MO;Function_HAS_Column;20230801172353;20230801172353;99991231000000;21F4DU3G2D2T13R1D7OAV7U15U;1;I
Snowflake~RAW;1VJTAIDKGQQNSU5K62DOEBTLJH;Database;Snowflake~RAW~STRIPE;Schema;2HQ39B5TNCMN8SJPHPLQJ98KN4;Database_HAS_Schema;20230801172353;20230801172353;99991231000000;4JTU9OHVCTFUB77USMODGS7E4O;1;I
Snowflake~RAW~STRIPE;2HQ39B5TNCMN8SJPHPLQJ98KN4;Schema;Snowflake~RAW~STRIPE~PAYMENT;Table;649BELLVD7D5QJ6UCEBH7282S0;Schema_HAS_Table;20230801172353;20230801172353;99991231000000;7NAMVINPTOLJC0NGERPBP4QQGS;1;I
