Entity_ID;HashKey;EntityHashKey;Attribute;Value;CreateTimeStamp;EFFDT;TERMDT;Version;Status
Snowflake~DEFAULT~DEFAULT~RS-1~11~order_id;437HOL9JE652BQ4T1AHPPJAA4S;4KAB36G0H3QA8VNHLHBGRKGGQE;Snipets;;20230801172351;20230801172351;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~6~user_id;7KGPARPBA6VSVOCEUIRKSMQ9K3;64VVKP2ER1SL1BCAU3EKEBU2P1;Snipets;;20230801172351;20230801172351;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;4AT3O0936JIVOOROFI469IEKE3;5S7MO4JV3DH1C1VDKCUHGHD2GP;Snipets;;20230801172351;20230801172351;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~12~customer_id;IEIO5V12OQVPSGK01MF8A3KVF;3RGE77D5O8IRN3KBDMSUFRNS02;Snipets;;20230801172351;20230801172351;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14~status;4E0I1L24DMGIJHR0897BFSLUS0;198FMC7LUQLSF1NC03DM82EDB0;Snipets;;20230801172351;20230801172351;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~7~order_date;249AMAI2TJN1KBTECS75ICG8GC;31EO9MKLFBLB88IN0P54CV9NTE;Snipets;;20230801172351;20230801172351;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~8~status;6BK7A3TNEF42C57G4FTETHULMP;39M6FB9OTNVOSFDMSU5C4JAD13;Snipets;;20230801172351;20230801172351;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT;2867913CHNMA7CV7DPQSTV98VH;649BELLVD7D5QJ6UCEBH7282S0;coordinate;[{"hashCode":"0","x":9,"y":6},{"hashCode":"0","x":9,"y":24}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;7OCDIGOT4P9DTULJKIQ6EEPO32;5S7MO4JV3DH1C1VDKCUHGHD2GP;coordinate;[{"hashCode":"0","x":2,"y":5},{"hashCode":"0","x":8,"y":26}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~ROUND;7IJ1CD47OASV6E55AUS6AV6RJ8;59MRTL9VE6HUL5C43QQH15E0S0;coordinate;[{"hashCode":"0","x":7,"y":5},{"hashCode":"0","x":7,"y":34}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~9~amount;6SQEF8RL2C6OMVPSJ5JIGDFJOV;T45IO3C3RKULUJ0U4FBLLE6EO;coordinate;[{"hashCode":"0","x":7,"y":18},{"hashCode":"0","x":7,"y":24}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~10~created;5O2U39LDB1ARPD6LPQUE779QQM;1EMSIGTT0MRT1E1I55PG732765;coordinate;[{"hashCode":"0","x":8,"y":5},{"hashCode":"0","x":8,"y":12}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~5~id;3C4PJM5CMHF8BG56CQONJ1NFO5;172HRHBVUESG2U7BM9ESHH0QKR;coordinate;[{"hashCode":"0","x":2,"y":5},{"hashCode":"0","x":2,"y":7}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~6~orderid;2AE5L41DTBIAG7IP48E6GFCK3J;41OSIJDSUNBJGS65B4GU98BGRH;coordinate;[{"hashCode":"0","x":3,"y":5},{"hashCode":"0","x":3,"y":12}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~7~paymentmethod;4FI1UKRQRMVE0H97M2G9VB2UF8;F76JUADDDD6LK2MCHAOO6C6BC;coordinate;[{"hashCode":"0","x":4,"y":5},{"hashCode":"0","x":4,"y":18}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~8~status;4PU2UGTO3V52SIET927G3JFKDO;3264H33R44J20BGNJO0OMNPQFF;coordinate;[{"hashCode":"0","x":5,"y":5},{"hashCode":"0","x":5,"y":11}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~17~amount;2DLIGC0IUMO4SLIMRE2TONT300;2K7BUQ9TB6KBE40U4M909Q2PA7;coordinate;[{"hashCode":"0","x":7,"y":5},{"hashCode":"0","x":7,"y":44}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~21~created_at;1BINP7BJIKONJ9V7D0LRU5GJN0;67DQG3TT6HL18DRVLKM79AP3GS;coordinate;[{"hashCode":"0","x":8,"y":5},{"hashCode":"0","x":8,"y":26}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14~order_id;1830N692SF2D26017NQB89KIJR;13NKCJ6HBES28PLQAPC0G1J4MR;coordinate;[{"hashCode":"0","x":3,"y":5},{"hashCode":"0","x":3,"y":24}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~13~payment_id;1DTOD91FI8JTLDIMHPB3J39M2C;210TBLICKTO6OAA8OLCS0FELQH;coordinate;[{"hashCode":"0","x":2,"y":5},{"hashCode":"0","x":2,"y":21}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~15~payment_method;GNTIQTRVCNLPRQGSN98EV8QAF;12GSU3520TFA0OLL08E3SQHG1V;coordinate;[{"hashCode":"0","x":4,"y":5},{"hashCode":"0","x":4,"y":36}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~16~status;3KBET46HVB0S5EHTTFR0EJBH68;7BM72U8SJELQT7IVSA59HLL03D;coordinate;[{"hashCode":"0","x":5,"y":5},{"hashCode":"0","x":5,"y":11}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~ROUND~20~round;4P5LCAMOKQ8NIE17OJ2NSQNQIT;7HCIOPCNH8J4IL2H2ABE5CT4MO;coordinate;[{"hashCode":"0","x":7,"y":5},{"hashCode":"0","x":7,"y":10}];20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT;4NOKQ6L1RCT9HL5QGF35RQ6DSA;649BELLVD7D5QJ6UCEBH7282S0;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~13~payment_id;70U0EINUD2S6EH29QJQ8KG5RD7;210TBLICKTO6OAA8OLCS0FELQH;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;4AT3O0936JIVOOROFI469IEKE3;5S7MO4JV3DH1C1VDKCUHGHD2GP;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14~order_id;5DJLPB8BF2R0N0392KVBG221P8;13NKCJ6HBES28PLQAPC0G1J4MR;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~21~created_at;IUR59NKRAN968HJKJS8OM55DF;67DQG3TT6HL18DRVLKM79AP3GS;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~16~status;BT5R41KJE4JDU07HPFJIN5CNV;7BM72U8SJELQT7IVSA59HLL03D;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~ROUND~20~round;127LC2UGKTN6QDUC2DGQSFG5LN;7HCIOPCNH8J4IL2H2ABE5CT4MO;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~10~created;11ID2KBNUJ8P55P0OIG9LT01P0;1EMSIGTT0MRT1E1I55PG732765;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~5~id;OIV19P8OJKSCPKB3BIQH3LMN7;172HRHBVUESG2U7BM9ESHH0QKR;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~15~payment_method;4QEK4JKOU18M7TE6HQVAB19IMU;12GSU3520TFA0OLL08E3SQHG1V;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~8~status;5P816O50A6BFJIS09D06N9LSIQ;3264H33R44J20BGNJO0OMNPQFF;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~ROUND;6JJ04ES1KPJIQTR91JM6NFAA20;59MRTL9VE6HUL5C43QQH15E0S0;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~6~orderid;2UCHESTIB42RF0KD57Q25JNEOP;41OSIJDSUNBJGS65B4GU98BGRH;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~7~paymentmethod;2B38KL6JT1S09F58UVO8E35SCC;F76JUADDDD6LK2MCHAOO6C6BC;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~RAW~STRIPE~PAYMENT~9~amount;3O986V1CHF48SNDHRIIKAK816R;T45IO3C3RKULUJ0U4FBLLE6EO;Snipets;;20230801172353;20230801172353;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~17~amount;7SOKRAJ9MKJ9SGM7O0L2UAKMN6;2K7BUQ9TB6KBE40U4M909Q2PA7;Snipets;;20230801172353;20230801172353;99991231000000;1;I
