:START_ID,:END_ID,:TYPE,CreateTimeStamp,EFFDT,TERMDT,Version,Status
6OJ1RV0RECF7TMUI7K8HU8UG0K,56H6QM8NU76PSPL9F673K10N5Q,contains,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
6RTVMKJH6F191I15E6J5ARVUOF,41HMQ7SDVN8C8KNKF0K6G2S9F9,contains_seed,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
:START_ID,:END_ID,:TYPE,CreateTimeStamp,EFFDT,TERMDT,Version,Status
5ILJKO7CQG5VS9A8H5UOH3B9BO,7UHQBOFEDVSE89RG5H66OGN4C,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
3S3PO94PE191K4H3N0D0HF7H9G,1Q2S7C7PLUN13TL0255ODGRG50,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
65HQUN3LPK36F5TFS1OD9AC4M2,26KUS9EUU1MO25T2VDPMJ7TMHO,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
46DNQ90HA6RA9650E1US872SQE,2II30F6FNPT3BTI3M2V6TR1VB,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
1EPKUSPMRRBJJEJ87P8ET83HPT,PE9QB9K47GFSFBPNTLN35ODHI,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
543LVS9P6P1ORC2JVGNBS1P54A,3GG7AUV5JIQ7HEKNQ8BH6GK5NV,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
6M16DAU5149QM8HS2TR9QVEN7I,2PGAHH00L3R1JBICMK990JDKEG,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
6O7HU25H2DPOO9QHPQ29MKTRJI,40DMG0K1Q3D358M7U2AM3H8DJC,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
2EDQKDOISGUPV0M70GSBB5NN8D,3J6QBS1N2TA4EDLPTG59PKNFAN,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
1OTR7NMBE4USFHP1JMG7AQDOU6,10TC2NV91QQ2VGBHQARTFFE8NP,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
1H180C02MFV0D5HQL2PMHRTU6C,71NLVB2O5VDNTQU67HR3D7AGO2,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
7KP7S7RERMVESN72PE4LSRTITK,13OTF7VUT2CB0V0C89A0U92AMT,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
5PF0VMAMKH73FLF9L8SSK8QHFM,U21N54MCJ3Q0E270OV40L3H1O,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
F7LHFQOOF91HACITR4H7KD4D4,88TQNLS1939HKOCDPJNN89PNG,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
7UHQBOFEDVSE89RG5H66OGN4C,2712ST54ECCNHSRHVTSUA97F6B,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
1Q2S7C7PLUN13TL0255ODGRG50,5POASV3MA0TV0SGPID6IPNNRTC,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
2II30F6FNPT3BTI3M2V6TR1VB,3F07LTBEBL0IOHDHCEL631LSQA,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
3GG7AUV5JIQ7HEKNQ8BH6GK5NV,4P1UD5LSPVTG06CMO9JL2OTU8J,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
5VNLUVCR38TGD9DK3DMFIRJMK7,2OIMPDT2DRK6IFLHHJ7V1BQ7MC,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
57UPAVRUGC6A428091D35ILQ3O,65HQUN3LPK36F5TFS1OD9AC4M2,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
3IK3CE6RAKRGVP9LSKN8B2HC8M,5H9P60FHL939QHFHPVFS18737Q,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
2C6S0Q9SLIVLSKRKR6HA1SBSCV,1EPKUSPMRRBJJEJ87P8ET83HPT,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
13OTF7VUT2CB0V0C89A0U92AMT,3IK3CE6RAKRGVP9LSKN8B2HC8M,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
6JIJ09I6AH0QO5RU906O5GM5VS,6M16DAU5149QM8HS2TR9QVEN7I,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
5F075UOUC98T1818AMP199BGNC,6O7HU25H2DPOO9QHPQ29MKTRJI,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
3UAM8OMQSRDT9F1G1KT3RP2E32,M52FG5NNT2U3P5PQNT1HCBMT8,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
4D7LVUF54EMFVH1HGJIKLH7HM0,2EDQKDOISGUPV0M70GSBB5NN8D,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
1439MER1T46D8PMIFV1BEL5QRT,1FGPPONSJACMRFEOHUP0B0B0LO,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
4RTBMNOHC6GOV31Q6M8VSHSD17,1H180C02MFV0D5HQL2PMHRTU6C,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
2II6SU5CJV250O7N2ABSAN5COL,63T1HV4MV2297LDIKQ3L8U4KP4,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
3RVOCMQ2NJC6MJAM47GIMMDKQ2,7KP7S7RERMVESN72PE4LSRTITK,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
2OIMPDT2DRK6IFLHHJ7V1BQ7MC,1U6MVRTRDBPFDUJ2P7TI5KART0,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
5H9P60FHL939QHFHPVFS18737Q,59MKQ7C4GIC34MFBPTJG9SFSP4,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
57UPAVRUGC6A428091D35ILQ3O,4NNFSUNSI94T7ETIKKR0FFCPKN,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
2C6S0Q9SLIVLSKRKR6HA1SBSCV,4NNFSUNSI94T7ETIKKR0FFCPKN,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
6JIJ09I6AH0QO5RU906O5GM5VS,4NNFSUNSI94T7ETIKKR0FFCPKN,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
2K8D5MQEPCLC979L9RPCNPS8GJ,4NNFSUNSI94T7ETIKKR0FFCPKN,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
4NNFSUNSI94T7ETIKKR0FFCPKN,9F0QUKT7H6D3F87H4QNJLQKJ7,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
5F075UOUC98T1818AMP199BGNC,3ALPATRST0K36PBGG58Q9RTE3R,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
4D7LVUF54EMFVH1HGJIKLH7HM0,3ALPATRST0K36PBGG58Q9RTE3R,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
4RTBMNOHC6GOV31Q6M8VSHSD17,3ALPATRST0K36PBGG58Q9RTE3R,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
3RVOCMQ2NJC6MJAM47GIMMDKQ2,3ALPATRST0K36PBGG58Q9RTE3R,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
PO7N774GOJPB2J84Q6EC5U8ER,3ALPATRST0K36PBGG58Q9RTE3R,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
3ALPATRST0K36PBGG58Q9RTE3R,35SNICA0NCUKQ9RTFO6RBMVHRL,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
40DMG0K1Q3D358M7U2AM3H8DJC,3UAM8OMQSRDT9F1G1KT3RP2E32,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
6ABAHPM0K7VDSM9EP3EQILL2NS,1439MER1T46D8PMIFV1BEL5QRT,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
3J6QBS1N2TA4EDLPTG59PKNFAN,6ABAHPM0K7VDSM9EP3EQILL2NS,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
441P303RPQLS85CL2071UQPNVC,2II6SU5CJV250O7N2ABSAN5COL,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
3J6QBS1N2TA4EDLPTG59PKNFAN,441P303RPQLS85CL2071UQPNVC,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
26KUS9EUU1MO25T2VDPMJ7TMHO,581QCL109IFN4KCQ9OH7P323B5,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
PE9QB9K47GFSFBPNTLN35ODHI,2QSRGB8VUJ8GND57UDBI6IAEU8,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
2PGAHH00L3R1JBICMK990JDKEG,1TM0OVFGCD0UMO55G21UBO6C5,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
1FGPPONSJACMRFEOHUP0B0B0LO,5ILJKO7CQG5VS9A8H5UOH3B9BO,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
63T1HV4MV2297LDIKQ3L8U4KP4,3S3PO94PE191K4H3N0D0HF7H9G,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
59MKQ7C4GIC34MFBPTJG9SFSP4,46DNQ90HA6RA9650E1US872SQE,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
7IDEHCLFPLPNFR4SAPJOFPB2LA,543LVS9P6P1ORC2JVGNBS1P54A,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
1U6MVRTRDBPFDUJ2P7TI5KART0,7IDEHCLFPLPNFR4SAPJOFPB2LA,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
581QCL109IFN4KCQ9OH7P323B5,1OTR7NMBE4USFHP1JMG7AQDOU6,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
2QSRGB8VUJ8GND57UDBI6IAEU8,5PF0VMAMKH73FLF9L8SSK8QHFM,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
1TM0OVFGCD0UMO55G21UBO6C5,F7LHFQOOF91HACITR4H7KD4D4,Column_CONNECT_TO_Column,20230801172336,20230801172336,99991231000000,1,I
16GAHFER336GTNT752TRIN3QCP,PO7N774GOJPB2J84Q6EC5U8ER,Table_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
16GAHFER336GTNT752TRIN3QCP,3RVOCMQ2NJC6MJAM47GIMMDKQ2,Table_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
16GAHFER336GTNT752TRIN3QCP,5F075UOUC98T1818AMP199BGNC,Table_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
16GAHFER336GTNT752TRIN3QCP,4D7LVUF54EMFVH1HGJIKLH7HM0,Table_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
16GAHFER336GTNT752TRIN3QCP,4RTBMNOHC6GOV31Q6M8VSHSD17,Table_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
6OO5MJA44V1G0C6AJSB51I4SL8,2K8D5MQEPCLC979L9RPCNPS8GJ,Table_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
6OO5MJA44V1G0C6AJSB51I4SL8,57UPAVRUGC6A428091D35ILQ3O,Table_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
6OO5MJA44V1G0C6AJSB51I4SL8,2C6S0Q9SLIVLSKRKR6HA1SBSCV,Table_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
6OO5MJA44V1G0C6AJSB51I4SL8,6JIJ09I6AH0QO5RU906O5GM5VS,Table_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
75AD4GSDM4D6O258CT9FG1MU8E,9F0QUKT7H6D3F87H4QNJLQKJ7,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
75AD4GSDM4D6O258CT9FG1MU8E,26KUS9EUU1MO25T2VDPMJ7TMHO,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
75AD4GSDM4D6O258CT9FG1MU8E,PE9QB9K47GFSFBPNTLN35ODHI,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
75AD4GSDM4D6O258CT9FG1MU8E,2PGAHH00L3R1JBICMK990JDKEG,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5LFJVUNMTGHSHQFNFIMBSJT5HS,M52FG5NNT2U3P5PQNT1HCBMT8,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5LFJVUNMTGHSHQFNFIMBSJT5HS,1FGPPONSJACMRFEOHUP0B0B0LO,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5LFJVUNMTGHSHQFNFIMBSJT5HS,59MKQ7C4GIC34MFBPTJG9SFSP4,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5LFJVUNMTGHSHQFNFIMBSJT5HS,63T1HV4MV2297LDIKQ3L8U4KP4,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5LFJVUNMTGHSHQFNFIMBSJT5HS,1U6MVRTRDBPFDUJ2P7TI5KART0,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5OQGSS0QEPKO2IOCQOK8VUVEB,5OHQ1KS5I1MF0RNA2HKA3KD15M,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5OQGSS0QEPKO2IOCQOK8VUVEB,1OTR7NMBE4USFHP1JMG7AQDOU6,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5OQGSS0QEPKO2IOCQOK8VUVEB,5PF0VMAMKH73FLF9L8SSK8QHFM,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5OQGSS0QEPKO2IOCQOK8VUVEB,7UHQBOFEDVSE89RG5H66OGN4C,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5OQGSS0QEPKO2IOCQOK8VUVEB,F7LHFQOOF91HACITR4H7KD4D4,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5OQGSS0QEPKO2IOCQOK8VUVEB,2II30F6FNPT3BTI3M2V6TR1VB,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5OQGSS0QEPKO2IOCQOK8VUVEB,1Q2S7C7PLUN13TL0255ODGRG50,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5OQGSS0QEPKO2IOCQOK8VUVEB,3GG7AUV5JIQ7HEKNQ8BH6GK5NV,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
39QBLHGLOSORL2TAQ7DLUU81F8,35SNICA0NCUKQ9RTFO6RBMVHRL,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
39QBLHGLOSORL2TAQ7DLUU81F8,13OTF7VUT2CB0V0C89A0U92AMT,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
39QBLHGLOSORL2TAQ7DLUU81F8,40DMG0K1Q3D358M7U2AM3H8DJC,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
39QBLHGLOSORL2TAQ7DLUU81F8,3J6QBS1N2TA4EDLPTG59PKNFAN,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
39QBLHGLOSORL2TAQ7DLUU81F8,71NLVB2O5VDNTQU67HR3D7AGO2,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
39QBLHGLOSORL2TAQ7DLUU81F8,3DB32S22717BNASV8MQEL7JNSE,With_cte_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5S7MO4JV3DH1C1VDKCUHGHD2GP,4NNFSUNSI94T7ETIKKR0FFCPKN,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5S7MO4JV3DH1C1VDKCUHGHD2GP,1EPKUSPMRRBJJEJ87P8ET83HPT,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5S7MO4JV3DH1C1VDKCUHGHD2GP,6M16DAU5149QM8HS2TR9QVEN7I,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5S7MO4JV3DH1C1VDKCUHGHD2GP,65HQUN3LPK36F5TFS1OD9AC4M2,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2UFNO0IIS23283KC5MDI9RRT3Q,3ALPATRST0K36PBGG58Q9RTE3R,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2UFNO0IIS23283KC5MDI9RRT3Q,7KP7S7RERMVESN72PE4LSRTITK,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2UFNO0IIS23283KC5MDI9RRT3Q,6O7HU25H2DPOO9QHPQ29MKTRJI,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2UFNO0IIS23283KC5MDI9RRT3Q,2EDQKDOISGUPV0M70GSBB5NN8D,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2UFNO0IIS23283KC5MDI9RRT3Q,1H180C02MFV0D5HQL2PMHRTU6C,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2MG4KALOMJVPIVI3BB67QP73CJ,3UAM8OMQSRDT9F1G1KT3RP2E32,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2MG4KALOMJVPIVI3BB67QP73CJ,1439MER1T46D8PMIFV1BEL5QRT,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2MG4KALOMJVPIVI3BB67QP73CJ,5H9P60FHL939QHFHPVFS18737Q,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2MG4KALOMJVPIVI3BB67QP73CJ,2II6SU5CJV250O7N2ABSAN5COL,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2MG4KALOMJVPIVI3BB67QP73CJ,2OIMPDT2DRK6IFLHHJ7V1BQ7MC,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
4TS64US8HOGTUBAU0VN7P9E5PC,2Q21FA342TSSSK7M0A4H7HMRCE,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
4TS64US8HOGTUBAU0VN7P9E5PC,581QCL109IFN4KCQ9OH7P323B5,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
4TS64US8HOGTUBAU0VN7P9E5PC,2QSRGB8VUJ8GND57UDBI6IAEU8,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
4TS64US8HOGTUBAU0VN7P9E5PC,5ILJKO7CQG5VS9A8H5UOH3B9BO,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
4TS64US8HOGTUBAU0VN7P9E5PC,1TM0OVFGCD0UMO55G21UBO6C5,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
4TS64US8HOGTUBAU0VN7P9E5PC,46DNQ90HA6RA9650E1US872SQE,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
4TS64US8HOGTUBAU0VN7P9E5PC,3S3PO94PE191K4H3N0D0HF7H9G,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
4TS64US8HOGTUBAU0VN7P9E5PC,543LVS9P6P1ORC2JVGNBS1P54A,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
7ORITKE87CT17ECSU99IQ2KII,1A1I4F8I95HTR3M1CS9CJR60FB,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
7ORITKE87CT17ECSU99IQ2KII,10TC2NV91QQ2VGBHQARTFFE8NP,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
7ORITKE87CT17ECSU99IQ2KII,U21N54MCJ3Q0E270OV40L3H1O,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
7ORITKE87CT17ECSU99IQ2KII,2712ST54ECCNHSRHVTSUA97F6B,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
7ORITKE87CT17ECSU99IQ2KII,88TQNLS1939HKOCDPJNN89PNG,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
7ORITKE87CT17ECSU99IQ2KII,3F07LTBEBL0IOHDHCEL631LSQA,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
7ORITKE87CT17ECSU99IQ2KII,5POASV3MA0TV0SGPID6IPNNRTC,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
7ORITKE87CT17ECSU99IQ2KII,4P1UD5LSPVTG06CMO9JL2OTU8J,Select_list_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
6G2NBASI16M64VPIL93BUVUVMN,7IDEHCLFPLPNFR4SAPJOFPB2LA,Function_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
74R8RIFN9N7TMH93V0SHUGC9EE,5VNLUVCR38TGD9DK3DMFIRJMK7,Function_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
5KEJIUS5HNCLU6NOADC5G69UQP,441P303RPQLS85CL2071UQPNVC,Function_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
4RRPFN04UMI0B58THQQC1TH086,6ABAHPM0K7VDSM9EP3EQILL2NS,Function_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
2I6JF92HSLT1BTFS5477LAJLOG,3IK3CE6RAKRGVP9LSKN8B2HC8M,Function_HAS_Column,20230801172336,20230801172336,99991231000000,1,I
M1DQ9IN95AN7LIVS5AQJRVSC8,6OJ1RV0RECF7TMUI7K8HU8UG0K,Database_HAS_Schema,20230801172336,20230801172336,99991231000000,1,I
6OJ1RV0RECF7TMUI7K8HU8UG0K,16GAHFER336GTNT752TRIN3QCP,Schema_HAS_Table,20230801172336,20230801172336,99991231000000,1,I
6OJ1RV0RECF7TMUI7K8HU8UG0K,6OO5MJA44V1G0C6AJSB51I4SL8,Schema_HAS_Table,20230801172336,20230801172336,99991231000000,1,I
4Q1DDAA5JDA2OP823CVUUTRB1N,7TSUG3H44OI8RJ4KL3DPSQVH6H,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
76HBRKNBGS5832OB82LSSJKPKJ,6AL33404AENKKKAFR3QTRFI4HO,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
6TEG0C1NJS6EVCDLU7SVL66DTF,U3ULB0T6D8NL43RAAR85DFQ67,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
5I16H4G6LT8QOP7CESOJ2LT0KC,5IQG1H5CVMMQMCCP0P525EK9AK,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
6AL33404AENKKKAFR3QTRFI4HO,4Q1DDAA5JDA2OP823CVUUTRB1N,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
12ME4J7A58P4L7DUFRO05RDH4I,14J4QCR8QQDC11Q09HFNGDF0AB,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
38JJOSEQD6FESFBBGUA0L1F83R,7T2TBOHML59F2PK783Q9IK47BN,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
5IQG1H5CVMMQMCCP0P525EK9AK,6TEG0C1NJS6EVCDLU7SVL66DTF,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
4M4TBNNN0NG1FO5CJP3UTUF7A2,427381TN0R2E9M16L69EJHDC6R,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
3ICGVKAEMSGVLHJUL8PVQFTAD0,422VKOTDN3TUT1UP813DDQAGH5,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
7T2TBOHML59F2PK783Q9IK47BN,12ME4J7A58P4L7DUFRO05RDH4I,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
1TK90LHSUGQ2U3G3QI6M984J0Q,67V93IA6E2C0M13RH4KI4UJFRO,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
427381TN0R2E9M16L69EJHDC6R,U0TGNJS50NIOV89E01DD9V2B2,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
81DUM9DNUDG2H320NBQ1S651C,3ICGVKAEMSGVLHJUL8PVQFTAD0,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
JMEJQISNS3MKLLB3S8VJQQN5V,53N2HUMURUC65OA7CFG260BS96,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
67V93IA6E2C0M13RH4KI4UJFRO,41ENJR9R2CA84TEE6HSO3R5S31,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
53N2HUMURUC65OA7CFG260BS96,782J1KRSVV7P7Q3IQ413G0TDLD,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
76HBRKNBGS5832OB82LSSJKPKJ,4NNFSUNSI94T7ETIKKR0FFCPKN,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
5I16H4G6LT8QOP7CESOJ2LT0KC,4NNFSUNSI94T7ETIKKR0FFCPKN,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
38JJOSEQD6FESFBBGUA0L1F83R,4NNFSUNSI94T7ETIKKR0FFCPKN,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
6QD07BDGMTIA3PD677EL9FE8AG,4NNFSUNSI94T7ETIKKR0FFCPKN,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
4NNFSUNSI94T7ETIKKR0FFCPKN,2HDMETLVDLNS1KDDJ4S1AEPBPV,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
4M4TBNNN0NG1FO5CJP3UTUF7A2,50017P9ARCJHJLIKKDAGCQV2UQ,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
1TK90LHSUGQ2U3G3QI6M984J0Q,50017P9ARCJHJLIKKDAGCQV2UQ,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
JMEJQISNS3MKLLB3S8VJQQN5V,50017P9ARCJHJLIKKDAGCQV2UQ,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
1DM3DM9P1AIB7M77O3BLACGJIU,50017P9ARCJHJLIKKDAGCQV2UQ,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
50017P9ARCJHJLIKKDAGCQV2UQ,2LT58GPP23UV2LSAGT6AQ6H5JP,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
U0TGNJS50NIOV89E01DD9V2B2,6E502SGQMK9DMJJCSUNT56QDLP,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
41MV5VEHNOJ2H70KF0NAFV6IF9,9TTHLRGUFBM2KTDJFD2HRVL67,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
28NGBNL3B6J8NHVEDQ9LR86EEU,41MV5VEHNOJ2H70KF0NAFV6IF9,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
782J1KRSVV7P7Q3IQ413G0TDLD,28NGBNL3B6J8NHVEDQ9LR86EEU,Column_CONNECT_TO_Column,20230801172340,20230801172340,99991231000000,1,I
